"IP","Categories","ReportDate","Comment"
"168.196.246.106","4,19","2025-01-14T14:03:09+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.172.42.245","4,19","2025-01-14T14:03:09+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"181.114.63.253","4,19","2025-01-14T14:03:09+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"35.77.214.208","4,19","2025-01-14T14:03:09+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"20.55.69.234","4,19","2025-01-14T14:03:10+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"95.47.238.254","4,19","2025-01-14T14:08:18+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 10.0; Trident/6.0; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E); Referrer: https://sefinek.net"
"186.227.221.224","4,19","2025-01-14T14:03:10+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"2a13:adc0::ba83:3ff:fe46:163e","4,19","2025-01-14T14:03:10+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"110.5.110.158","4,19","2025-01-14T14:03:10+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"171.232.180.113","4,19","2025-01-14T14:03:10+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"136.175.11.51","4,19","2025-01-14T14:03:11+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"190.52.104.195","4,19","2025-01-14T14:03:11+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"95.9.89.25","4,19","2025-01-14T14:03:11+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"2a01:4ff:1f0:85b0::1","4,19","2025-01-14T14:03:11+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"240e:3b3:4004:91a1::e18","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"181.10.200.154","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"45.162.133.0","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"45.189.253.144","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"64.227.7.29","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"103.115.20.114","4,19","2025-01-14T14:03:13+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"187.251.130.156","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"223.25.110.196","4,19","2025-01-14T14:03:12+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"36.88.253.86","4,19","2025-01-14T14:03:13+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"74.115.1.22","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"98.81.59.94","4,19","2025-01-14T14:03:14+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"42.193.179.113","4,19","2025-01-14T14:03:14+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"193.122.197.154","4,19","2025-01-14T14:03:14+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"103.105.76.100","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"109.123.242.77","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"114.198.245.54","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"194.124.37.110","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"58.69.117.149","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"223.205.96.215","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"200.110.209.16","4,19","2025-01-14T14:03:16+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"168.232.172.201","4,19","2025-01-14T14:03:15+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"27.69.187.27","4,19","2025-01-14T14:03:16+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"14.175.50.47","4,19","2025-01-14T14:03:16+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"41.72.213.182","4,19","2025-01-14T14:03:16+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2600:6401:a1c4:a083::c27","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"91.214.31.234","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"8.222.170.230","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"109.164.123.82","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.154.25.86","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"38.51.232.145","4,19","2025-01-14T14:03:17+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"36.70.104.63","4,19","2025-01-14T14:03:18+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.154.77.47","4,19","2025-01-14T14:03:18+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.154.77.227","4,19","2025-01-14T14:03:18+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"116.108.29.74","4,19","2025-01-14T14:03:18+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.165.228.226","4,19","2025-01-14T14:03:19+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"41.217.220.214","4,19","2025-01-14T14:03:19+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"171.249.175.144","4,19","2025-01-14T14:03:19+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"191.58.141.245","4,19","2025-01-14T14:08:34+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 10.0; Trident/6.0; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E); Referrer: https://sefinek.net"
"190.94.212.197","4,19","2025-01-14T14:03:20+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"114.251.193.153","4,19","2025-01-14T14:03:20+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.203.173.226","4,19","2025-01-14T14:03:20+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"38.255.85.157","4,19","2025-01-14T14:03:21+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"160.25.222.205","4,19","2025-01-14T14:03:21+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"186.96.67.58","4,19","2025-01-14T14:03:22+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.248.120.5","4,19","2025-01-14T14:03:22+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.211.107.114","4,19","2025-01-14T14:03:22+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.140.167.27","4,19","2025-01-14T14:03:22+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"172.94.36.219","4,19","2025-01-14T14:03:22+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"198.145.118.11","4,19","2025-01-14T14:03:22+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"168.228.204.43","4,19","2025-01-14T14:03:23+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"102.0.15.142","4,19","2025-01-14T14:03:23+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"114.69.225.6","4,19","2025-01-14T14:03:23+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.167.23.138","4,19","2025-01-14T14:03:23+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"27.72.234.54","4,19","2025-01-14T14:03:23+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"217.24.245.58","4,19","2025-01-14T14:03:24+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"24.172.82.94","4,19","2025-01-14T14:03:24+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"109.123.230.204","4,19","2025-01-14T14:03:24+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"1.53.169.128","4,19","2025-01-14T14:03:25+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"188.94.159.26","4,19","2025-01-14T14:03:25+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2001:470:2077:3162:1800:76be:640d:47e","4,19","2025-01-14T14:03:25+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"5.44.101.53","4,19","2025-01-14T14:03:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.148.130.37","4,19","2025-01-14T14:03:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
